,TICKER,date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,market_cap,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,idio_vol,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,TB3MS,T10Y2Y,BAA10Y
539,BAC,2019-07-31,17.047,0.927,14.582,11.036,11.197,11.405,11.405,2.544,20.017,0.318,0.254,0.447,0.43,0.786,0.311,0.272,0.022,0.118,0.071,0.186,0.112,0.0,0.108,0.29,0.2105,0.038,0.496,0.458,0.902,0.458,0.063,0.063,0.21,0.08,0.259,0.188,8.779,0.492,0.302,0.108,0.826,0.605,0.019,1.0,169.548,0.925,0.887,0.871,7.843,4.566,14.689,0.495,1.116,1.298,46.891,3.212,0.048,0.121,0.016,0.23,0.424,6.851,0.0,0.015,0.286,0.006,1.167,0.408,0.0196,BANK OF AMERICA CORP,11,1,6021,30.68,60607633.0,-0.006798,9308301.0,30.59,31.06,30.83,-0.009979,-0.006988,-0.010886,285578674.68,279731332.26,3.274623935042778,1859442180.44,0.02030456852791883,0.009838924106109844,0.005396183556175487,2.911879697193873e-05,0.017128885609887956,0.012123,0.056322000000000004,0.035026999999999975,0.04146699999999999,0.012123,31.8,0.9647798742138365,1.1953292469416124,2.1,0.2240909090909091,2.22
540,BAC,2019-08-31,14.378,0.911,14.747,9.721,9.79,9.79,9.79,2.255,18.213,0.312,0.256,0.439,0.423,0.775,0.312,0.273,0.021,0.12,0.07,0.186,0.114,0.0,0.11,0.29,0.2105,0.037,0.491,0.463,0.901,0.463,0.063,0.063,0.21,0.08,0.259,0.189,8.959,0.487,0.302,0.109,0.826,0.605,0.019,1.0,140.563,0.942,0.887,0.872,7.881,4.566,14.689,0.495,1.116,1.298,46.891,3.548,0.048,0.121,0.018,0.229,0.426,6.851,0.0,0.015,0.286,0.006,1.038,0.34,0.0218,BANK OF AMERICA CORP,11,1,6021,27.51,41333693.0,0.006586,9308301.0,27.35,27.69,27.5,0.000647,0.001053,0.000643,256071360.51000002,274501796.49,4.673101660544983,1137089894.43,0.056433595366156455,0.021130068467956422,0.254901357046763,0.06497470182428135,0.014051504771606712,0.017877,0.035391000000000006,0.029502999999999974,-0.10108000000000003,0.017877,31.19,0.8820134658544405,-1.3093491034907396,1.95,0.055,2.247272727272727
541,BAC,2019-09-30,15.245,0.911,14.747,10.307,10.381,10.381,10.381,2.391,19.312,0.312,0.256,0.439,0.423,0.775,0.312,0.273,0.021,0.12,0.07,0.186,0.114,0.0,0.11,0.29,0.2105,0.037,0.491,0.463,0.901,0.463,0.063,0.063,0.21,0.08,0.259,0.189,8.959,0.487,0.302,0.109,0.826,0.605,0.019,1.0,140.563,0.942,0.887,0.872,7.881,4.566,14.689,0.495,1.116,1.298,46.891,3.548,0.048,0.121,0.018,0.229,0.426,6.851,0.0,0.015,0.286,0.006,1.101,0.361,0.024700000000000003,BANK OF AMERICA CORP,11,1,6021,29.17,39235033.0,-0.006133,9308301.0,29.075,29.52,29.49,0.004452,0.000793,0.005048,271523140.17,254395866.32999998,4.899529807544731,1144485912.6100001,0.019496045613389648,0.014819688987787051,0.08014482271420101,0.00642319260789071,0.019474457624691865,0.007552,-0.010341999999999994,-0.0024890000000000285,0.05547599999999998,0.007552,30.89,0.9443185496924571,-1.021638377442165,1.89,0.051500000000000004,2.215
542,BAC,2019-10-31,15.793,0.911,14.747,11.049,11.128,11.128,11.128,2.477,20.005,0.312,0.256,0.439,0.423,0.775,0.312,0.273,0.021,0.12,0.07,0.186,0.114,0.0,0.11,0.29,0.2105,0.037,0.491,0.463,0.901,0.463,0.063,0.063,0.21,0.08,0.259,0.189,8.959,0.487,0.302,0.109,0.826,0.605,0.019,1.0,140.563,0.942,0.887,0.872,7.881,4.566,14.689,0.495,1.116,1.298,46.891,3.548,0.048,0.121,0.018,0.229,0.426,6.851,0.0,0.015,0.286,0.006,1.14,0.387,0.023,BANK OF AMERICA CORP,11,1,6021,31.27,49430941.0,-0.011069,8995107.0,30.82,31.62,31.41,-0.00348,-0.004344,-0.003023,281276995.89,259143099.84,4.2861851798708495,1545705525.07,0.017465692389948387,0.012212682166286681,-0.024908703306641716,0.0006204435004183039,0.015666061794081663,-0.014032,0.06223200000000001,0.055686999999999966,0.011314999999999974,-0.014032,32.07,0.9750545681322108,-0.15091297347214513,1.65,0.15545454545454546,2.2181818181818183
543,BAC,2019-11-30,15.829,0.924,14.917,11.45,11.49,12.295,12.295,2.618,-26.646,0.276,0.242,0.435,0.419,0.769,0.291,0.258,0.021,0.114,0.069,0.186,0.108,0.0,0.104,0.29,0.2105,0.037,0.487,0.466,0.916,0.466,0.063,0.063,0.207,0.08,0.259,0.193,9.238,0.491,0.302,0.11,0.826,0.605,0.019,1.0,120.521,0.957,0.888,0.873,7.911,4.566,14.689,0.495,1.116,1.298,46.891,3.206,0.048,0.121,0.022,0.228,0.427,6.851,0.0,0.015,0.286,0.016,1.224,0.486,0.0216,BANK OF AMERICA CORP,11,1,6021,33.32,19503395.0,-0.002992,8995107.0,33.24,33.52,33.37,-0.004045,-0.000236,-0.004011,299716965.24,294328477.62,3.047970112352596,649853121.4,0.015108593012275634,0.008042197620577412,-0.38225050806924143,0.1461154509191932,0.03439210910137052,0.002099,0.010133000000000007,-0.012063000000000035,0.17268499999999998,0.002099,33.47,0.9955183746638782,-2.4696894104389138,1.54,0.19947368421052633,2.128947368421053
544,BAC,2019-12-31,16.731,0.924,14.917,12.103,12.145,12.996,12.996,2.768,-28.166,0.276,0.242,0.435,0.419,0.769,0.291,0.258,0.021,0.114,0.069,0.186,0.108,0.0,0.104,0.29,0.2105,0.037,0.487,0.466,0.916,0.466,0.063,0.063,0.207,0.08,0.259,0.193,9.238,0.491,0.302,0.11,0.826,0.605,0.019,1.0,120.521,0.957,0.888,0.873,7.911,4.566,14.689,0.495,1.116,1.298,46.891,3.206,0.048,0.121,0.022,0.228,0.427,6.851,0.0,0.015,0.286,0.016,1.294,0.514,0.0204,BANK OF AMERICA CORP,11,1,6021,35.22,29635696.0,0.001991,8995107.0,34.97,35.26,35.03,0.002964,0.005045,0.002946,316807668.53999996,299716965.24,3.1439722781306245,1043769213.12,0.008388256440982659,0.010088633220636294,0.17217378067924308,0.029643810753384098,0.011879709651661092,-0.005658,0.013657,0.008153999999999956,0.049208999999999975,-0.005658,35.52,0.991554054054054,-0.793395326335401,1.54,0.24952380952380954,2.0157142857142856
545,BAC,2020-01-31,15.32,0.924,14.917,11.282,11.321,12.114,12.114,2.534,-25.79,0.276,0.242,0.435,0.419,0.769,0.291,0.258,0.021,0.114,0.069,0.186,0.108,0.0,0.104,0.29,0.2105,0.037,0.487,0.466,0.916,0.466,0.063,0.063,0.207,0.08,0.259,0.193,9.238,0.491,0.302,0.11,0.826,0.605,0.019,1.0,120.521,0.957,0.888,0.873,7.911,4.566,14.689,0.495,1.116,1.298,46.891,3.206,0.048,0.121,0.022,0.228,0.427,6.851,0.0,0.015,0.286,0.016,1.185,0.479,0.0219,BANK OF AMERICA CORP,11,1,6021,32.83,54845277.0,-0.019415,8836149.0,32.65,33.17,33.07,-0.016642,-0.014389,-0.017706,290090771.66999996,316807668.53999996,3.1437806306580893,1800570443.9099998,0.008258578954862572,0.011497309396458573,-0.0853293992453957,0.007281106375580137,0.016889597633376593,0.014238,-0.052661,-0.03428000000000005,0.05374499999999997,0.014238,35.64,0.9211560044893378,0.7665333029049922,1.52,0.23857142857142857,2.0142857142857142
546,BAC,2020-02-29,11.559,0.776,15.785,9.661,9.694,10.364,10.364,2.19,4.027,0.236,0.241,0.432,0.417,0.772,0.288,0.257,0.021,0.113,0.07,0.163,0.107,0.0,0.103,0.29,0.2105,0.036,0.491,0.461,0.896,0.461,0.063,0.063,0.204,0.08,0.259,0.181,8.969,0.485,0.302,0.105,0.826,0.605,0.028,1.0,107.066,0.939,0.891,0.876,8.192,4.566,14.689,0.495,1.116,1.298,46.891,2.579,0.047,0.119,0.018,0.231,0.429,6.851,0.0,0.017,0.282,-0.014,1.03,0.406,0.0253,BANK OF AMERICA CORP,11,1,6021,28.5,171263573.0,-0.021627,8728530.0,27.7,28.75,28.0,-0.008552,-0.009691,-0.008238,248763105.0,296928482.07,3.969068833626291,4881011830.5,0.013851249623607375,0.021989886497098227,-0.011817030918337294,0.00013964221972493957,0.01663441416222107,-0.048972,-0.172821,0.0025409999999999582,0.006231999999999976,-0.048972,35.64,0.7996632996632996,2.415531095706101,1.52,0.1731578947368421,2.106842105263158
547,BAC,2020-03-31,8.611,0.776,15.785,7.197,7.221,7.72,7.72,1.631,3.0,0.236,0.241,0.432,0.417,0.772,0.288,0.257,0.021,0.113,0.07,0.163,0.107,0.0,0.103,0.29,0.2105,0.036,0.491,0.461,0.896,0.461,0.063,0.063,0.204,0.08,0.259,0.181,8.969,0.485,0.302,0.105,0.826,0.605,0.028,1.0,107.066,0.939,0.891,0.876,8.192,4.566,14.689,0.495,1.116,1.298,46.891,2.579,0.047,0.119,0.018,0.231,0.429,6.851,0.0,0.017,0.282,-0.014,0.768,0.302,0.0339,BANK OF AMERICA CORP,11,1,6021,21.23,95213702.0,-0.036751,8728530.0,20.96,22.49,21.82,-0.012277,0.000633,-0.016013,185306691.9,256356926.1,10.450582805611196,2021386893.46,0.0682858148539246,0.09002203181584291,-0.08462726326547897,0.007161773687804685,0.010541083434260023,0.02037,-0.05170999999999997,-0.266054,-0.309274,0.02037,35.64,0.595679012345679,-1.4071669093742945,0.29,0.42181818181818187,3.4181818181818184
548,BAC,2020-04-30,9.695,0.776,15.785,8.153,8.18,8.745,8.745,1.837,3.377,0.236,0.241,0.432,0.417,0.772,0.288,0.257,0.021,0.113,0.07,0.163,0.107,0.0,0.103,0.29,0.2105,0.036,0.491,0.461,0.896,0.461,0.063,0.063,0.204,0.08,0.259,0.181,8.969,0.485,0.302,0.105,0.826,0.605,0.028,1.0,107.066,0.939,0.891,0.876,8.192,4.566,14.689,0.495,1.116,1.298,46.891,2.579,0.047,0.119,0.018,0.231,0.429,6.851,0.0,0.017,0.282,-0.014,0.864,0.342,0.029900000000000003,BANK OF AMERICA CORP,11,1,6021,24.05,55244086.0,-0.029459,8675487.0,23.85,24.38,24.21,-0.013076,-0.019332,-0.009212,208645462.35,185306691.9,8.833972519909842,1328620268.3,0.07042577675489056,0.04366806701792029,-0.289218065641335,0.08364708949331556,0.019638661547634058,0.037254,0.05360000000000001,-0.07709500000000005,0.076352,0.037254,35.64,0.6748035914702581,-1.2038969176579162,0.14,0.43285714285714283,3.4695238095238095
549,BAC,2020-05-31,10.031,1.311,16.645,9.102,9.171,9.885,9.885,1.876,3.184,0.333,0.216,0.403,0.387,0.75,0.256,0.232,0.019,0.099,0.061,0.163,0.093,0.0,0.09,0.29,0.2105,0.034,0.472,0.482,0.903,0.482,0.063,0.063,0.213,0.08,0.259,0.189,10.376,0.466,0.302,0.113,0.826,0.605,0.028,1.0,107.699,1.022,0.892,0.877,8.234,4.566,14.689,0.495,1.116,1.298,46.891,3.344,0.045,0.114,0.02,0.216,0.417,6.851,0.0,0.017,0.282,-0.017,0.867,0.585,0.029900000000000003,BANK OF AMERICA CORP,11,1,6021,24.12,113923769.0,-0.029767,8675611.0,24.06,24.91,24.42,0.004678,-0.001383,0.004812,209255737.32000002,216292973.4,6.949462954675901,2747841308.28,0.02418379685610632,0.039587893466876155,-0.1366512333742913,0.018673559582715025,0.013960434994306716,-0.04311,0.139181,0.05169999999999994,0.005833999999999992,-0.04311,35.64,0.6767676767676768,1.5097802500552857,0.13,0.5035000000000001,3.28
550,BAC,2020-06-30,9.877,1.311,16.645,8.962,9.03,9.734,9.734,1.848,3.135,0.333,0.216,0.403,0.387,0.75,0.256,0.232,0.019,0.099,0.061,0.163,0.093,0.0,0.09,0.29,0.2105,0.034,0.472,0.482,0.903,0.482,0.063,0.063,0.213,0.08,0.259,0.189,10.376,0.466,0.302,0.113,0.826,0.605,0.028,1.0,107.699,1.022,0.892,0.877,8.234,4.566,14.689,0.495,1.116,1.298,46.891,3.344,0.045,0.114,0.02,0.216,0.417,6.851,0.0,0.017,0.282,-0.017,0.853,0.576,0.030299999999999997,BANK OF AMERICA CORP,11,1,6021,23.75,61716159.0,0.015391,8675611.0,23.0999,23.91,23.2,0.014671,0.009754,0.01541,206045761.25,213506786.71,8.165651344694906,1465758776.25,0.03352412101390025,0.040371388012427796,-0.07705899925566602,0.005938089366284736,0.011349072730368195,0.010367,-0.052746999999999974,-0.005195000000000054,0.08073299999999997,0.010367,35.64,0.6663860830527497,-0.8173881835369792,0.16,0.5436363636363637,2.9131818181818185
551,BAC,2020-07-31,10.333,1.311,16.645,9.389,9.46,10.197,10.197,1.933,3.28,0.333,0.216,0.403,0.387,0.75,0.256,0.232,0.019,0.099,0.061,0.163,0.093,0.0,0.09,0.29,0.2105,0.034,0.472,0.482,0.903,0.482,0.063,0.063,0.213,0.08,0.259,0.189,10.376,0.466,0.302,0.113,0.826,0.605,0.028,1.0,107.699,1.022,0.892,0.877,8.234,4.566,14.689,0.495,1.116,1.298,46.891,3.344,0.045,0.114,0.02,0.216,0.417,6.851,0.0,0.017,0.282,-0.017,0.893,0.603,0.028900000000000002,BANK OF AMERICA CORP,11,1,6021,24.88,62039245.0,0.00161,8664098.0,24.46,24.95,24.93,0.004524,-0.007106,0.00767,215562758.23999998,201794711.86,6.5983634344381175,1543536415.6,0.03551797040169133,0.022422743665810173,-0.11183075610000019,0.01250611800989773,0.01131859917575524,-0.017016,0.012265000000000012,-0.0008230000000000477,-0.06455200000000003,-0.017016,35.64,0.6980920314253647,-0.10159924145586562,0.13,0.4754545454545455,2.6895454545454545
552,BAC,2020-08-31,10.451,1.177,18.398,11.289,11.389,12.435,12.435,2.096,3.212,0.408,0.191,0.373,0.357,0.739,0.219,0.207,0.016,0.083,0.053,0.163,0.077,0.0,0.076,0.29,0.2105,0.031,0.466,0.489,0.894,0.489,0.063,0.063,0.239,0.08,0.259,0.182,11.726,0.453,0.302,0.111,0.826,0.605,0.028,1.0,111.366,1.051,0.896,0.883,8.609,4.566,14.689,0.495,1.116,1.298,46.891,3.153,0.042,0.108,0.019,0.204,0.4,6.851,0.0,0.017,0.282,-0.019,0.921,1.126,0.027999999999999997,BANK OF AMERICA CORP,11,1,6021,25.74,49416216.0,-0.021293,8664098.0,25.69,26.14,26.09,-0.00156,-0.007657,-0.002195,223013882.51999998,215562758.23999998,5.31418900162984,1271973399.84,0.019834041691965128,0.015671425847533324,-0.11460160866019949,0.01313352870750551,0.009192579097119366,0.009597,-0.0005729999999999937,-0.052908000000000045,0.09614999999999999,0.009597,35.64,0.7222222222222222,-0.4759974255512613,0.1,0.5104761904761905,2.624285714285714
553,BAC,2020-09-30,9.781,1.177,18.398,10.566,10.659,11.638,11.638,1.961,3.006,0.408,0.191,0.373,0.357,0.739,0.219,0.207,0.016,0.083,0.053,0.163,0.077,0.0,0.076,0.29,0.2105,0.031,0.466,0.489,0.894,0.489,0.063,0.063,0.239,0.08,0.259,0.182,11.726,0.453,0.302,0.111,0.826,0.605,0.028,1.0,111.366,1.051,0.896,0.883,8.609,4.566,14.689,0.495,1.116,1.298,46.891,3.153,0.042,0.108,0.019,0.204,0.4,6.851,0.0,0.017,0.282,-0.019,0.862,1.054,0.029900000000000003,BANK OF AMERICA CORP,11,1,6021,24.09,56226101.0,0.013462,8664098.0,23.77,24.32,23.78,0.006881,0.001363,0.008254,208718120.82,223013882.51999998,5.78890104244619,1354486773.09,0.017364460737024863,0.019398134625457347,-0.1663234269703021,0.02766348235914542,0.0244359507155209,-0.013284,-0.07817400000000001,-0.07189500000000006,-0.020460000000000016,-0.013284,35.64,0.6759259259259259,-0.2919277927688102,0.11,0.5447619047619048,2.684761904761905
554,BAC,2020-10-31,9.623,1.177,18.398,10.395,10.487,11.449,11.449,1.929,2.957,0.408,0.191,0.373,0.357,0.739,0.219,0.207,0.016,0.083,0.053,0.163,0.077,0.0,0.076,0.29,0.2105,0.031,0.466,0.489,0.894,0.489,0.063,0.063,0.239,0.08,0.259,0.182,11.726,0.453,0.302,0.111,0.826,0.605,0.028,1.0,111.366,1.051,0.896,0.883,8.609,4.566,14.689,0.495,1.116,1.298,46.891,3.153,0.042,0.108,0.019,0.204,0.4,6.851,0.0,0.017,0.282,-0.019,0.848,1.036,0.0304,BANK OF AMERICA CORP,11,1,6021,23.7,66499910.0,0.006797,8664098.0,23.24,23.84,23.49,-0.013112,-0.011517,-0.01213,205339122.6,208804761.8,5.997873023602663,1576047867.0,0.02266277215006321,0.021314679636097573,-0.024406300816721283,0.00059566751955629,0.013856174821316623,0.002983,-0.0015299999999999858,0.05278899999999996,-0.057794000000000026,0.002983,35.64,0.6649831649831649,0.5449643512387552,0.1,0.6376190476190476,2.6523809523809527
555,BAC,2020-11-30,11.315,1.176,19.782,13.804,13.941,13.941,13.941,2.446,5.732,0.508,0.195,0.362,0.344,0.759,0.211,0.213,0.014,0.08,0.048,0.163,0.074,0.0,0.073,0.29,0.2105,0.029,0.463,0.492,0.883,0.492,0.063,0.063,0.252,0.08,0.259,0.176,12.828,0.443,0.302,0.109,0.826,0.605,0.028,1.0,114.447,1.063,0.899,0.886,8.899,4.566,14.689,0.495,1.116,1.298,46.891,3.224,0.038,0.102,0.012,0.19,0.374,6.851,0.0,0.017,0.282,-0.009,0.993,1.776,0.0256,BANK OF AMERICA CORP,11,1,6021,28.16,63567899.0,-0.028631,8650790.0,28.1,28.86,28.72,-0.005743,-0.009174,-0.004595,243606246.4,203952866.92,6.6339079584044915,1790072035.84,0.02688286750586725,0.03913291258676874,0.014410375860005983,0.00020765893242664316,0.014809288709153046,-0.001378,0.061273000000000015,-0.012457000000000044,0.09519399999999997,-0.001378,35.64,0.7901234567901234,0.16956748454218665,0.09,0.7042105263157895,2.4257894736842105
556,BAC,2020-12-31,12.179,1.176,19.782,14.858,15.005,15.005,15.005,2.633,6.169,0.508,0.195,0.362,0.344,0.759,0.211,0.213,0.014,0.08,0.048,0.163,0.074,0.0,0.073,0.29,0.2105,0.029,0.463,0.492,0.883,0.492,0.063,0.063,0.252,0.08,0.259,0.176,12.828,0.443,0.302,0.109,0.826,0.605,0.028,1.0,114.447,1.063,0.899,0.886,8.899,4.566,14.689,0.495,1.116,1.298,46.891,3.224,0.038,0.102,0.012,0.19,0.374,6.851,0.0,0.017,0.282,-0.009,1.068,1.912,0.023799999999999998,BANK OF AMERICA CORP,11,1,6021,30.31,28716038.0,0.011007,8650790.0,29.9,30.39,30.01,0.003558,-0.001058,0.006439,262205444.89999998,248191165.10000002,3.9373071301964724,870383111.78,0.012822734361462395,0.014041576554440374,-0.03771928451951001,0.0014227444246637474,0.018695714510131252,-0.001,0.06190900000000001,0.035455999999999946,0.026504999999999973,-0.001,35.32,0.858154020385051,-1.1600071698231702,0.09,0.7977272727272727,2.2304545454545455
557,BAC,2021-01-31,11.913,1.176,19.782,14.534,14.678,14.678,14.678,2.576,6.035,0.508,0.195,0.362,0.344,0.759,0.211,0.213,0.014,0.08,0.048,0.163,0.074,0.0,0.073,0.29,0.2105,0.029,0.463,0.492,0.883,0.492,0.063,0.063,0.252,0.08,0.259,0.176,12.828,0.443,0.302,0.109,0.826,0.605,0.028,1.0,114.447,1.063,0.899,0.886,8.899,4.566,14.689,0.495,1.116,1.298,46.891,3.224,0.038,0.102,0.012,0.19,0.374,6.851,0.0,0.017,0.282,-0.009,1.045,1.87,0.024300000000000002,BANK OF AMERICA CORP,11,1,6021,29.65,64019079.0,-0.022098,8650814.0,29.59,30.5,30.4,-0.017643,-0.012198,-0.019312,256496635.1,259610207.9,4.395164998440726,1898165692.35,0.010634762379528092,0.02211882326650168,0.21668798258556,0.04695368179699995,0.016623728205085946,0.016426,-0.10274699999999998,-0.05695100000000004,0.15024699999999996,0.016426,34.92,0.8490836197021763,0.6259019052428888,0.08,0.9500000000000001,2.1626315789473685
558,BAC,2021-02-28,13.669,0.947,21.832,18.463,18.561,18.561,18.561,3.196,7.887,0.382,0.191,0.366,0.347,0.792,0.203,0.211,0.013,0.073,0.047,0.058,0.067,0.0,0.067,0.29,0.2105,0.026,0.472,0.481,0.88,0.481,0.063,0.063,0.271,0.08,0.259,0.164,13.484,0.454,0.302,0.099,0.826,0.605,0.015,1.0,121.272,1.019,0.903,0.892,9.331,4.566,14.689,0.495,1.116,1.298,46.891,2.074,0.036,0.1,0.012,0.178,0.344,6.851,0.0,0.018,0.349,-0.008,1.206,1.369,0.0207,BANK OF AMERICA CORP,11,1,6021,34.71,70933313.0,-0.033955,8633186.0,34.68,36.035,35.73,-0.003846,-0.007921,-0.00475,299657886.06,258053065.7,4.130162566016747,2462095294.23,0.025291181364392613,0.017828937731735574,-0.046461364636458904,0.002158658403881994,0.01732777693609785,-0.012369,0.08770900000000002,0.03744199999999995,0.09113399999999998,-0.012369,36.38,0.9540956569543705,1.485578103749869,0.04,1.1426315789473684,2.1631578947368424
559,BAC,2021-03-31,15.237,0.947,21.832,20.58,20.69,20.69,20.69,3.563,8.792,0.382,0.191,0.366,0.347,0.792,0.203,0.211,0.013,0.073,0.047,0.058,0.067,0.0,0.067,0.29,0.2105,0.026,0.472,0.481,0.88,0.481,0.063,0.063,0.271,0.08,0.259,0.164,13.484,0.454,0.302,0.099,0.826,0.605,0.015,1.0,121.272,1.019,0.903,0.892,9.331,4.566,14.689,0.495,1.116,1.298,46.891,2.074,0.036,0.1,0.012,0.178,0.344,6.851,0.0,0.018,0.349,-0.008,1.345,1.526,0.018600000000000002,BANK OF AMERICA CORP,11,1,6021,38.69,49269961.0,-0.007694,8633186.0,38.46,38.99,38.62,0.005605,0.009508,0.003623,334017966.34,306737098.58,4.211562142239782,1906254791.09,0.012318029115341482,0.01638071677469062,0.07760438452180173,0.006022440497007659,0.019057708192759135,0.01775,0.03398300000000001,-0.021881000000000053,0.14016299999999995,0.01775,38.99,0.9923057194152346,-0.6765817232994712,0.03,1.463913043478261,2.1317391304347826
560,BAC,2021-04-30,15.881,0.947,21.832,21.559,21.674,21.674,21.674,3.713,9.163,0.382,0.191,0.366,0.347,0.792,0.203,0.211,0.013,0.073,0.047,0.058,0.067,0.0,0.067,0.29,0.2105,0.026,0.472,0.481,0.88,0.481,0.063,0.063,0.271,0.08,0.259,0.164,13.484,0.454,0.302,0.099,0.826,0.605,0.015,1.0,121.272,1.019,0.903,0.892,9.331,4.566,14.689,0.495,1.116,1.298,46.891,2.074,0.036,0.1,0.012,0.178,0.344,6.851,0.0,0.018,0.349,-0.008,1.401,1.599,0.0178,BANK OF AMERICA CORP,11,1,6021,40.53,39203386.0,-0.014109,8589731.0,40.47,40.9,40.84,-0.008008,-0.00826,-0.007195,348141797.43,334017966.34,3.0836410337028464,1588913234.5800002,0.01368624919302779,0.015279756210510382,0.22103791733081712,0.04885776089794514,0.016630228277995533,0.02698,0.032103000000000013,-0.03781000000000006,0.06751799999999997,0.02698,41.11,0.9858915105813671,-0.6247053946170359,0.02,1.471818181818182,1.9723809523809526
561,BAC,2021-05-31,16.573,0.751,18.952,17.962,18.193,18.193,18.193,3.99,-10.883,0.449,0.241,0.434,0.413,0.888,0.26,0.261,0.014,0.09,0.053,0.058,0.084,0.0,0.082,0.29,0.2105,0.029,0.462,0.493,0.885,0.493,0.063,0.063,0.261,0.08,0.259,0.168,11.96,0.443,0.302,0.103,0.826,0.605,0.015,1.0,122.651,1.068,0.904,0.893,9.421,4.566,14.689,0.495,1.116,1.298,46.891,1.37,0.032,0.098,0.006,0.171,0.337,6.851,0.0,0.018,0.349,0.02,1.455,1.281,0.017,BANK OF AMERICA CORP,11,1,6021,42.39,38509710.0,-0.00376,8569318.0,42.05,42.705,42.66,0.001006,0.001001,0.000769,363253390.02,354910276.46,2.430791231533223,1632426606.9,0.016423581321240388,0.009833220590774988,-0.04246568477152964,0.0018033343831149245,0.010455116544806766,0.012131,0.033350000000000005,0.016965999999999943,0.03906599999999997,0.012131,42.74,0.9918109499298081,-0.3527910984947258,0.02,1.466,1.9989999999999999
562,BAC,2021-06-30,16.119,0.751,18.952,17.47,17.695,17.695,17.695,3.881,-10.585,0.449,0.241,0.434,0.413,0.888,0.26,0.261,0.014,0.09,0.053,0.058,0.084,0.0,0.082,0.29,0.2105,0.029,0.462,0.493,0.885,0.493,0.063,0.063,0.261,0.08,0.259,0.168,11.96,0.443,0.302,0.103,0.826,0.605,0.015,1.0,122.651,1.068,0.904,0.893,9.421,4.566,14.689,0.495,1.116,1.298,46.891,1.37,0.032,0.098,0.006,0.171,0.337,6.851,0.0,0.018,0.349,0.02,1.415,1.246,0.0175,BANK OF AMERICA CORP,11,1,6021,41.23,29159782.0,0.008315,8569318.0,40.72,41.355,40.76,0.00036,0.000284,0.001328,353312981.14,367795128.56,2.56036650536109,1202257811.86,0.011970480562496381,0.016072355776219228,-0.19076612761758666,0.03639171544620936,0.01695439217328,-0.016121,-0.009315999999999987,-0.032527000000000056,-0.011212000000000033,-0.016121,43.27,0.9528541714813957,-1.1725833334194984,0.04,1.3163636363636364,1.9259090909090908
563,BAC,2021-07-31,14.853,0.751,18.952,16.254,16.464,16.464,16.464,3.576,-9.754,0.449,0.241,0.434,0.413,0.888,0.26,0.261,0.014,0.09,0.053,0.058,0.084,0.0,0.082,0.29,0.2105,0.029,0.462,0.493,0.885,0.493,0.063,0.063,0.261,0.08,0.259,0.168,11.96,0.443,0.302,0.103,0.826,0.605,0.015,1.0,122.651,1.068,0.904,0.893,9.421,4.566,14.689,0.495,1.116,1.298,46.891,1.37,0.032,0.098,0.006,0.171,0.337,6.851,0.0,0.018,0.349,0.02,1.304,1.16,0.018799999999999997,BANK OF AMERICA CORP,11,1,6021,38.36,46210135.0,-0.008273,8487151.0,38.05,38.8288,38.51,-0.005629,-0.005072,-0.005406,325567112.36,353312981.14,3.001688702685293,1772620778.6,0.015473652147426088,0.017964201222665597,-0.04584020946852157,0.0021013248041179345,0.010282102122043276,0.014424,-0.0033119999999999816,-0.022308000000000057,-0.08107300000000003,0.014424,43.27,0.886526461751791,-0.23841545717107337,0.05,1.099047619047619,1.926190476190476
